block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
a_49379,0,16,0,0,MERLE HAY MALL,56224,178.0.2,688908,
a_49462,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690399,
a_49461,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690398,
b_50010,0,52,0,0,JORDAN CREEK TOWN CENTER,57155,180.0.2,718108,
a_49461,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690395,
a_49462,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690394,
a_49462,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690397,
a_49462,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690396,
a_49462,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690391,
a_49462,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690390,
a_49462,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690393,
a_49462,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690392,
b_50172,0,52,0,0,JORDAN CREEK TOWN CENTER,57155,180.0.1,718060,
a_49314,0,13,0,1,SE PARK AVE,56172,178.142.1,687938,
b_50170,0,52,0,0,JORDAN CREEK TOWN CENTER,57154,180.0.1,718062,
b_50171,0,52,0,0,JORDAN CREEK TOWN CENTER,57154,180.0.1,718063,
a_49334,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.2,690159,
a_49332,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.2,690158,
a_49333,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.2,690157,
a_49334,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.2,690156,
a_49332,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.2,690155,
a_49313,0,13,0,0,SE PARK AVE,56170,178.0.1,687932,
a_49314,0,13,0,1,SE PARK AVE,56172,178.0.1,687935,
a_49314,0,13,0,1,SE PARK AVE,56172,178.0.1,687934,
a_49333,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.2,690151,
a_49334,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.2,690150,
b_50225,0,92,0,0,HICKMAN EXPRESS,57221,180.142.1,718836,
b_50061,0,16,0,1,DART CENTRAL STATION,57088,180.0.3,714909,
b_50060,0,16,0,1,DART CENTRAL STATION,57088,180.0.3,714908,
b_50061,0,16,0,1,DART CENTRAL STATION,57088,180.0.3,714907,
b_50060,0,16,0,1,DART CENTRAL STATION,57088,180.0.3,714906,
b_50061,0,16,0,1,DART CENTRAL STATION,57088,180.0.3,714905,
b_50060,0,16,0,1,DART CENTRAL STATION,57088,180.0.3,714904,
b_50060,0,16,0,0,MERLE HAY MALL,57082,180.0.3,714903,
b_50061,0,16,0,0,MERLE HAY MALL,57082,180.0.3,714902,
b_50060,0,16,0,0,MERLE HAY MALL,57082,180.0.3,714901,
b_50061,0,16,0,0,MERLE HAY MALL,57082,180.0.3,714900,
a_49393,0,17,0,1,DART CENTRAL STATION,56255,178.0.2,689083,
a_49394,0,17,0,1,DART CENTRAL STATION VIA E 26TH ST,56256,178.0.2,689082,
a_49393,0,17,0,1,DART CENTRAL STATION,56255,178.0.2,689081,
a_49394,0,17,0,1,DART CENTRAL STATION VIA E 26TH ST,56256,178.0.2,689080,
a_49393,0,17,0,1,DART CENTRAL STATION,56255,178.0.2,689087,
a_49394,0,17,0,1,DART CENTRAL STATION VIA E 26TH ST,56256,178.0.2,689086,
a_49393,0,17,0,1,DART CENTRAL STATION,56255,178.0.2,689085,
a_49394,0,17,0,1,DART CENTRAL STATION VIA E 26TH ST,56256,178.0.2,689084,
a_49393,0,17,0,1,DART CENTRAL STATION,56258,178.0.2,689089,
a_49394,0,17,0,1,DART CENTRAL STATION VIA E 26TH ST,56256,178.0.2,689088,
b_50112,0,3,0,0,VALLEY WEST MALL,57129,180.0.3,715984,
b_49931,0,15,0,1,DART CENTRAL STATION,57068,180.0.2,714180,
b_50231,0,8,0,1,DART CENTRAL STATION,57219,180.0.1,718834,
b_50113,0,3,0,0,VALLEY WEST MALL,57129,180.0.3,715985,
b_50074,0,17,0,1,DART CENTRAL STATION,57110,180.0.3,715063,
b_50110,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715872,
a_49452,0,7,0,1,DART CENTRAL STATION,56368,178.0.1,690702,
a_49376,0,16,0,1,DART CENTRAL STATION,56228,178.0.1,688849,
b_50013,0,52,0,0,JORDAN CREEK TOWN CENTER,57155,180.0.3,718129,
b_50185,0,7,0,0,SOUTHRIDGE MALL,57190,180.0.1,718580,
b_50075,0,3,0,0,VALLEY WEST MALL,57129,180.0.3,715986,
a_49451,0,7,0,1,DART CENTRAL STATION,56368,178.0.1,690700,
a_49503,0,LINK,0,0,CENTER ST PARK & RIDE,56443,178.0.1,691048,
a_49503,0,LINK,0,0,CENTER ST PARK & RIDE,56443,178.0.1,691049,
a_49457,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.2,690706,
a_49324,0,99,0,1,ALTOONA EXPRESS,56441,178.0.1,691040,
a_49324,0,99,0,1,ALTOONA EXPRESS,56440,178.0.1,691041,
a_49503,0,LINK,0,0,CENTER ST PARK & RIDE,56443,178.0.1,691046,
a_49503,0,LINK,0,0,CENTER ST PARK & RIDE,56443,178.0.1,691047,
a_49503,0,LINK,0,0,CENTER ST PARK & RIDE,56443,178.0.1,691044,
a_49503,0,LINK,0,0,CENTER ST PARK & RIDE,56443,178.0.1,691045,
a_49426,0,4,0,1,DART CENTRAL STATION,56294,178.0.1,689863,
a_49500,0,8,0,0,FLEUR,56397,178.0.1,690875,
b_50113,0,3,0,0,VALLEY WEST MALL,57129,180.0.3,715987,
a_49458,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.2,690705,
a_49435,0,50,0,0,MERLE HAY MALL,56306,178.0.1,690063,
a_49500,0,8,0,0,FLEUR,56397,178.0.1,690877,
a_49436,0,50,0,0,MERLE HAY MALL,56306,178.0.1,690062,
a_49345,0,96,0,0,EP TRUE EXPRESS,56424,178.142.1,690976,
a_49375,0,16,0,1,DART CENTRAL STATION,56230,178.0.1,688842,
a_49320,0,96,0,0,EP TRUE EXPRESS,56424,178.142.1,690972,
a_49457,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,56330,178.0.2,690359,
a_49458,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.2,690709,
a_49353,0,15,0,0,PARK FAIR MALL,56197,178.0.1,688118,
a_49457,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,56330,178.0.2,690358,
a_49353,0,15,0,0,PARK FAIR MALL,56197,178.0.1,688116,
a_49375,0,16,0,1,DART CENTRAL STATION,56234,178.0.1,688844,
a_49353,0,15,0,0,PARK FAIR MALL,56197,178.142.1,688114,
a_49353,0,15,0,0,PARK FAIR MALL,56197,178.0.1,688112,
a_49354,0,15,0,0,PARK FAIR MALL,56197,178.0.1,688113,
a_49353,0,15,0,0,PARK FAIR MALL,56197,178.0.1,688110,
a_49376,0,16,0,1,DART CENTRAL STATION,56228,178.0.1,688845,
b_50030,0,15,0,0,PARK FAIR MALL,57064,180.0.1,714096,
a_49435,0,50,0,0,MERLE HAY MALL,56306,178.0.1,690065,
b_50161,0,5,0,0,JOHNSTON,57148,180.0.1,717892,
b_50031,0,15,0,0,PARK FAIR MALL,57064,180.142.1,714091,
a_49436,0,50,0,0,MERLE HAY MALL,56306,178.0.1,690064,
b_50188,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,57168,180.0.1,718254,
b_50112,0,3,0,0,VALLEY WEST MALL,57129,180.0.3,715981,
a_49499,0,8,0,0,FLEUR,56395,178.0.1,690879,
b_50006,0,14,0,0,MERLE HAY MALL,57050,180.0.1,713927,
b_50188,0,7,0,1,DART CENTRAL STATION,57194,180.0.1,718608,
b_50185,0,7,0,1,DART CENTRAL STATION,57194,180.0.1,718609,
b_50113,0,3,0,0,VALLEY WEST MALL,57129,180.0.3,715982,
b_50073,0,17,0,1,DART CENTRAL STATION VIA E 26TH ST,57109,180.0.3,715062,
a_49458,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.2,690355,
a_49326,0,14,0,0,MERLE HAY MALL,56183,178.0.1,687978,
b_50194,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.1,718356,
a_49332,0,14,0,0,MERLE HAY MALL,56183,178.0.2,688028,
a_49334,0,14,0,0,MERLE HAY MALL,56183,178.0.2,688029,
b_50195,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.1,718357,
a_49334,0,14,0,0,MERLE HAY MALL,56183,178.0.2,688022,
a_49333,0,14,0,0,MERLE HAY MALL,56183,178.0.2,688023,
a_49329,0,14,0,1,DART CENTRAL STATION,56185,178.0.1,688020,
a_49332,0,14,0,0,MERLE HAY MALL,56183,178.0.2,688021,
a_49333,0,14,0,0,MERLE HAY MALL,56183,178.0.2,688026,
a_49334,0,14,0,0,MERLE HAY MALL,56183,178.0.2,688027,
a_49332,0,14,0,0,MERLE HAY MALL,56183,178.0.2,688024,
a_49334,0,14,0,0,MERLE HAY MALL,56183,178.0.2,688025,
b_50075,0,3,0,0,VALLEY WEST MALL,57129,180.0.3,715983,
b_50195,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.1,718355,
a_49427,0,4,0,1,DART CENTRAL STATION,56294,178.0.1,689878,
b_50195,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.1,718352,
b_50108,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715879,
b_50087,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.3,718479,
b_50184,0,7,0,1,DART CENTRAL STATION,57194,180.0.1,718601,
a_49465,0,60,0,1,UNIVERSITY/INGERSOLL,56344,178.0.3,690553,
a_49482,0,72,0,1,VALLEY WEST MALL,56373,178.0.2,690804,
a_49465,0,60,0,1,UNIVERSITY/INGERSOLL,56344,178.0.3,690551,
a_49482,0,72,0,1,VALLEY WEST MALL,56373,178.0.2,690806,
a_49482,0,72,0,1,VALLEY WEST MALL,56373,178.0.2,690801,
a_49483,0,72,0,1,VALLEY WEST MALL,56373,178.0.2,690800,
a_49482,0,72,0,1,VALLEY WEST MALL,56373,178.0.2,690803,
a_49482,0,72,0,1,VALLEY WEST MALL,56373,178.0.2,690802,
a_49465,0,60,0,1,UNIVERSITY/INGERSOLL,56344,178.0.3,690559,
a_49465,0,60,0,1,UNIVERSITY/INGERSOLL,56344,178.0.3,690558,
a_49485,0,72,0,0,JORDAN CREEK TOWN CENTER,56372,178.0.3,690809,
a_49485,0,72,0,0,JORDAN CREEK TOWN CENTER,56372,178.0.3,690808,
b_50012,0,14,0,0,MERLE HAY MALL,57050,180.0.2,713968,
b_50011,0,14,0,0,MERLE HAY MALL,57050,180.0.2,713969,
b_50166,0,50,0,0,MERLE HAY MALL,57151,180.0.1,718001,
b_50006,0,14,0,1,DART CENTRAL STATION,57052,180.0.1,713960,
b_50005,0,14,0,1,DART CENTRAL STATION,57052,180.0.1,713961,
b_50006,0,14,0,1,DART CENTRAL STATION,57052,180.0.1,713962,
b_50005,0,14,0,1,DART CENTRAL STATION,57052,180.0.1,713963,
b_50006,0,14,0,1,DART CENTRAL STATION,57052,180.0.1,713964,
b_50005,0,14,0,1,DART CENTRAL STATION,57052,180.0.1,713965,
b_50007,0,14,0,1,DART CENTRAL STATION,57053,180.0.1,713966,
b_50010,0,14,0,0,MERLE HAY MALL,57050,180.0.2,713967,
b_50005,0,14,0,0,MERLE HAY MALL,57050,180.0.1,713934,
b_50081,0,4,0,1,DART CENTRAL STATION,57147,180.0.1,717807,
b_50158,0,4,0,1,DART CENTRAL STATION,57146,180.0.1,717806,
b_50157,0,4,0,1,DART CENTRAL STATION,57146,180.0.1,717805,
b_50159,0,4,0,1,DART CENTRAL STATION,57146,180.0.1,717803,
b_50158,0,4,0,1,DART CENTRAL STATION,57145,180.0.1,717802,
b_50081,0,4,0,1,DART CENTRAL STATION,57146,180.2.1,717801,
b_50158,0,4,0,1,DART CENTRAL STATION,57146,180.0.1,717800,
b_50188,0,7,0,0,SOUTHRIDGE MALL,57190,180.0.1,718569,
b_50158,0,4,0,1,DART CENTRAL STATION,57146,180.0.1,717809,
b_50158,0,4,0,1,DART CENTRAL STATION,57146,180.0.1,717808,
b_50195,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.1,718329,
b_50195,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.1,718328,
b_50201,0,92,0,1,HICKMAN EXPRESS,57224,180.142.1,718851,
b_50192,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,57169,180.0.3,718323,
b_50086,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,57168,180.0.3,718322,
b_50086,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,57168,180.0.3,718321,
b_50086,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,57168,180.0.3,718320,
b_50195,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.1,718327,
b_50195,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.1,718326,
b_50195,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.1,718325,
b_50086,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,57168,180.0.3,718324,
b_50007,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715874,
a_49428,0,4,0,0,PARK FAIR MALL,56290,178.0.2,689889,
b_50186,0,7,0,1,DART CENTRAL STATION,57194,180.0.1,718621,
a_49403,0,4,0,1,DART CENTRAL STATION,56294,178.142.1,689882,
a_49423,0,4,0,1,DART CENTRAL STATION,56293,178.0.1,689881,
a_49424,0,4,0,1,DART CENTRAL STATION,56296,178.0.1,689880,
a_49425,0,4,0,1,DART CENTRAL STATION,56296,178.142.1,689887,
a_49426,0,4,0,1,DART CENTRAL STATION,56294,178.0.1,689885,
b_50059,0,3,0,0,VALLEY WEST MALL,57129,180.0.2,715932,
b_49935,0,10,0,0,DART CENTRAL STATION,57018,180.0.1,711420,
a_49426,0,4,0,1,DART CENTRAL STATION,56294,178.0.1,689865,
a_49426,0,4,0,1,DART CENTRAL STATION,56294,178.0.1,689864,
a_49426,0,4,0,1,DART CENTRAL STATION,56294,178.0.1,689867,
a_49451,0,7,0,1,DART CENTRAL STATION,56368,178.0.1,690701,
a_49426,0,4,0,1,DART CENTRAL STATION,56294,178.0.1,689861,
a_49458,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.2,690707,
a_49457,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.2,690704,
a_49403,0,4,0,1,DART CENTRAL STATION,56293,178.0.1,689862,
b_49934,0,15,0,0,PARK FAIR MALL,57064,180.0.3,714204,
a_49350,0,16,0,1,DART CENTRAL STATION,56230,178.0.1,688841,
a_49457,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.2,690708,
a_49350,0,16,0,1,DART CENTRAL STATION,56234,178.0.1,688843,
a_49426,0,4,0,1,DART CENTRAL STATION,56294,178.0.1,689869,
a_49426,0,4,0,1,DART CENTRAL STATION,56294,178.0.1,689868,
a_49350,0,16,0,1,DART CENTRAL STATION,56228,178.0.1,688846,
a_49374,0,16,0,1,DART CENTRAL STATION,56228,178.0.1,688847,
b_50110,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715876,
b_50172,0,52,0,0,JORDAN CREEK TOWN CENTER,57155,180.0.1,718058,
b_49931,0,1,0,1,DART CENTRAL STATION,57013,180.0.2,711389,
b_50196,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.2,718462,
b_50087,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.3,718473,
b_50188,0,93,0,0,NW 86TH EXPRESS,57227,180.0.1,718859,
b_50016,0,92,0,1,HICKMAN EXPRESS,57224,180.142.1,718858,
b_50185,0,7,0,1,DART CENTRAL STATION,57194,180.0.1,718589,
b_50255,0,15,0,0,PARK FAIR MALL,57064,180.0.2,714166,
b_50183,0,7,0,1,DART CENTRAL STATION VIA COUNTY LINE,57195,180.142.1,718586,
b_50184,0,7,0,0,SOUTHRIDGE MALL,57190,180.0.1,718585,
b_50185,0,7,0,0,SOUTHRIDGE MALL,57190,180.0.1,718584,
b_50188,0,7,0,0,SOUTHRIDGE MALL,57190,180.0.1,718583,
b_50180,0,7,0,0,SOUTHRIDGE MALL VIA COUNTY LINE,57191,180.0.1,718582,
b_50186,0,7,0,0,SOUTHRIDGE MALL,57190,180.0.1,718581,
b_50016,0,92,0,1,HICKMAN EXPRESS,57223,180.0.1,718850,
b_50216,0,72,0,1,VALLEY WEST MALL,57198,180.0.3,718756,
b_50201,0,92,0,1,HICKMAN EXPRESS,57224,180.2.1,718853,
b_50016,0,92,0,1,HICKMAN EXPRESS,57224,180.2.1,718852,
b_50007,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715870,
b_50087,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.3,718472,
a_49300,0,1,0,0,E 42ND & HUBBELL,56142,178.0.2,687838,
a_49300,0,1,0,0,E 42ND & HUBBELL,56142,178.0.2,687839,
b_50012,0,52,0,0,JORDAN CREEK TOWN CENTER,57155,180.0.2,718101,
b_50010,0,52,0,0,JORDAN CREEK TOWN CENTER,57155,180.0.2,718100,
b_50012,0,52,0,0,JORDAN CREEK TOWN CENTER,57155,180.0.2,718107,
b_50011,0,52,0,0,JORDAN CREEK TOWN CENTER,57155,180.0.2,718106,
a_49381,0,3,0,1,DART CENTRAL STATION,56281,178.0.2,689269,
a_49431,0,5,0,1,DART CENTRAL STATION,56303,178.0.2,690019,
a_49300,0,1,0,0,E 42ND & HUBBELL,56142,178.0.2,687830,
a_49299,0,1,0,0,E 42ND & HUBBELL,56142,178.0.2,687831,
a_49300,0,1,0,0,E 42ND & HUBBELL,56142,178.0.2,687832,
a_49378,0,3,0,0,VALLEY WEST MALL,56278,178.0.2,689264,
a_49430,0,5,0,1,DART CENTRAL STATION,56303,178.0.2,690012,
a_49431,0,5,0,1,DART CENTRAL STATION,56303,178.0.2,690013,
a_49430,0,5,0,1,DART CENTRAL STATION,56303,178.0.2,690010,
a_49299,0,1,0,0,E 42ND & HUBBELL,56142,178.0.2,687837,
b_50213,0,72,0,0,JORDAN CREEK TOWN CENTER,57196,180.0.1,718693,
b_50192,0,7,0,1,DART CENTRAL STATION,57194,180.0.3,718692,
b_50184,0,96,0,1,EP TRUE EXPRESS,57242,180.0.1,718923,
b_50192,0,7,0,1,DART CENTRAL STATION,57194,180.0.3,718690,
b_50213,0,72,0,0,JORDAN CREEK TOWN CENTER,57196,180.0.1,718697,
b_50213,0,72,0,0,JORDAN CREEK TOWN CENTER,57196,180.0.1,718696,
b_50213,0,72,0,0,JORDAN CREEK TOWN CENTER,57196,180.0.1,718695,
b_50213,0,72,0,0,JORDAN CREEK TOWN CENTER,57196,180.0.1,718694,
b_50046,0,98,0,0,DMACC ANKENY,57245,180.0.1,718929,
b_50155,0,98,0,0,DMACC ANKENY,57246,180.0.1,718928,
b_49998,0,72,0,0,JORDAN CREEK TOWN CENTER,57196,180.0.1,718699,
b_50108,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715871,
b_50087,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.3,718471,
b_50110,0,3,0,0,VALLEY WEST MALL,57129,180.0.1,715818,
b_50026,0,15,0,0,PARK FAIR MALL,57064,180.0.1,714056,
b_50087,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.3,718469,
b_50217,0,72,0,1,VALLEY WEST MALL,57198,180.0.3,718754,
a_49380,0,16,0,1,DART CENTRAL STATION,56226,178.0.2,688930,
a_49379,0,16,0,1,DART CENTRAL STATION,56226,178.0.2,688931,
a_49378,0,16,0,1,DART CENTRAL STATION,56226,178.0.2,688932,
a_49381,0,16,0,1,DART CENTRAL STATION,56226,178.0.2,688933,
a_49380,0,16,0,1,DART CENTRAL STATION,56226,178.0.2,688934,
a_49379,0,16,0,1,DART CENTRAL STATION,56226,178.0.2,688935,
a_49377,0,16,0,1,DART CENTRAL STATION,56226,178.0.2,688936,
a_49381,0,16,0,1,DART CENTRAL STATION,56226,178.0.2,688937,
a_49380,0,16,0,1,DART CENTRAL STATION,56226,178.0.2,688938,
a_49378,0,16,0,1,DART CENTRAL STATION,56226,178.0.2,688939,
b_50087,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.3,718470,
a_49305,0,11,0,0,VALLEY JUNCTION,56160,178.0.1,687904,
a_49305,0,11,0,0,VALLEY JUNCTION,56160,178.0.1,687905,
a_49305,0,11,0,0,VALLEY JUNCTION,56160,178.0.1,687906,
a_49306,0,11,0,1,DART CENTRAL STATION,56161,178.0.1,687907,
a_49307,0,11,0,0,VALLEY JUNCTION,56159,178.0.1,687900,
a_49306,0,11,0,0,VALLEY JUNCTION,56160,178.0.1,687901,
a_49306,0,11,0,0,VALLEY JUNCTION,56160,178.0.1,687902,
a_49306,0,11,0,0,VALLEY JUNCTION,56160,178.0.1,687903,
b_50013,0,52,0,0,JORDAN CREEK TOWN CENTER,57155,180.0.3,718126,
a_49306,0,11,0,1,DART CENTRAL STATION,56161,178.0.1,687908,
a_49306,0,11,0,1,DART CENTRAL STATION,56161,178.0.1,687909,
a_49438,0,52,0,1,DART CENTRAL STATION,56312,178.0.1,690128,
a_49439,0,52,0,1,DART CENTRAL STATION,56312,178.0.1,690129,
b_50171,0,52,0,1,DART CENTRAL STATION,57157,180.0.1,718079,
b_50008,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715873,
b_50172,0,52,0,1,DART CENTRAL STATION,57157,180.0.1,718077,
b_50087,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.3,718477,
b_50172,0,52,0,1,DART CENTRAL STATION,57157,180.0.1,718075,
a_49438,0,52,0,0,JORDAN CREEK TOWN CENTER,56311,178.142.1,690121,
a_49439,0,52,0,1,DART CENTRAL STATION,56312,178.0.1,690126,
a_49438,0,52,0,1,DART CENTRAL STATION,56312,178.0.1,690127,
a_49439,0,52,0,0,JORDAN CREEK TOWN CENTER,56311,178.142.1,690124,
a_49329,0,52,0,1,DART CENTRAL STATION,56312,178.0.1,690125,
b_50155,0,4,0,1,DART CENTRAL STATION,57147,180.0.1,717826,
b_50010,0,52,0,0,JORDAN CREEK TOWN CENTER,57155,180.0.2,718103,
b_50068,0,17,0,1,DART CENTRAL STATION VIA E 26TH ST,57109,180.0.1,714978,
b_50070,0,17,0,1,DART CENTRAL STATION,57112,180.0.1,714979,
b_50031,0,15,0,1,DART CENTRAL STATION,57066,180.142.1,714119,
b_50070,0,17,0,1,DART CENTRAL STATION VIA E 26TH ST,57109,180.0.1,714972,
b_50069,0,17,0,1,DART CENTRAL STATION,57113,180.0.1,714973,
b_49925,0,17,0,1,DART CENTRAL STATION,57112,180.0.1,714970,
b_50068,0,17,0,1,DART CENTRAL STATION,57112,180.0.1,714971,
b_50070,0,17,0,1,DART CENTRAL STATION,57112,180.0.1,714976,
b_50069,0,17,0,1,DART CENTRAL STATION,57112,180.0.1,714977,
b_50068,0,17,0,1,DART CENTRAL STATION,57112,180.0.1,714974,
b_50069,0,17,0,1,DART CENTRAL STATION,57112,180.0.1,714975,
b_50196,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.2,718452,
b_50186,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,57168,180.0.1,718260,
b_50087,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.3,718476,
b_50196,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.2,718455,
b_50196,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.2,718454,
b_50183,0,7,0,0,SOUTHRIDGE MALL,57190,180.0.1,718548,
a_49430,0,5,0,1,DART CENTRAL STATION,56303,178.0.2,690018,
a_49394,0,17,0,1,DART CENTRAL STATION VIA E 26TH ST,56256,178.0.2,689078,
a_49393,0,17,0,1,DART CENTRAL STATION,56255,178.0.2,689079,
a_49394,0,17,0,1,DART CENTRAL STATION VIA E 26TH ST,56256,178.0.2,689076,
a_49393,0,17,0,1,DART CENTRAL STATION,56255,178.0.2,689077,
a_49393,0,17,0,0,ALTOONA VIA E 26TH ST,56246,178.0.2,689074,
a_49393,0,17,0,1,DART CENTRAL STATION,56255,178.0.2,689075,
a_49393,0,17,0,0,ALTOONA VIA E 26TH ST,56246,178.0.2,689072,
a_49394,0,17,0,0,ALTOONA,56245,178.0.2,689073,
a_49393,0,17,0,0,ALTOONA VIA E 26TH ST,56246,178.0.2,689070,
a_49394,0,17,0,0,ALTOONA,56245,178.0.2,689071,
a_49380,0,3,0,1,DART CENTRAL STATION,56282,178.0.2,689267,
b_50087,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.3,718475,
a_49379,0,3,0,1,DART CENTRAL STATION,56283,178.0.2,689266,
b_50111,0,5,0,0,JOHNSTON,57148,180.0.1,717895,
a_49380,0,3,0,0,VALLEY WEST MALL,56278,178.0.2,689265,
b_50053,0,16,0,1,DART CENTRAL STATION,57094,180.0.1,714806,
b_50054,0,16,0,1,DART CENTRAL STATION,57094,180.0.1,714807,
b_50029,0,16,0,1,DART CENTRAL STATION,57094,180.0.1,714804,
a_49299,0,1,0,0,E 42ND & HUBBELL,56142,178.0.2,687833,
b_50053,0,16,0,1,DART CENTRAL STATION,57094,180.0.1,714802,
b_50054,0,16,0,1,DART CENTRAL STATION,57094,180.0.1,714803,
b_50029,0,16,0,1,DART CENTRAL STATION,57094,180.0.1,714800,
b_50052,0,16,0,1,DART CENTRAL STATION,57094,180.0.1,714801,
a_49300,0,1,0,0,E 42ND & HUBBELL,56142,178.0.2,687834,
b_50160,0,4,0,0,PARK FAIR MALL,57141,180.0.2,717848,
b_50109,0,8,0,1,FLEUR & MCKINLEY,57217,180.2.1,718822,
b_50029,0,16,0,1,DART CENTRAL STATION,57094,180.0.1,714808,
a_49299,0,1,0,0,E 42ND & HUBBELL,56142,178.0.2,687835,
b_50087,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.3,718474,
a_49380,0,3,0,0,VALLEY WEST MALL,56278,178.0.2,689261,
a_49379,0,3,0,0,VALLEY WEST MALL,56278,178.0.2,689260,
b_50184,0,7,0,1,DART CENTRAL STATION,57194,180.142.1,719146,
b_50008,0,3,0,0,VALLEY WEST MALL,57129,180.0.1,715819,
b_50018,0,96,0,1,EP TRUE EXPRESS,57241,180.142.1,718921,
a_49483,0,72,0,1,VALLEY WEST MALL,56373,178.0.2,690798,
b_50214,0,72,0,1,VALLEY WEST MALL,57198,180.0.2,718741,
b_50160,0,4,0,0,PARK FAIR MALL,57141,180.0.2,717839,
a_49503,0,LINK,0,0,CENTER ST PARK & RIDE,56443,178.0.1,691059,
a_49503,0,LINK,0,0,CENTER ST PARK & RIDE,56443,178.0.1,691058,
a_49412,0,3,0,0,VALLEY WEST MALL,56278,178.142.1,689188,
a_49329,0,3,0,1,DART CENTRAL STATION,56281,178.0.1,689189,
a_49412,0,3,0,0,VALLEY WEST MALL,56278,178.0.1,689182,
a_49411,0,3,0,0,VALLEY WEST MALL,56278,178.0.1,689183,
a_49330,0,3,0,0,VALLEY WEST MALL,56278,178.0.1,689180,
a_49329,0,3,0,0,VALLEY WEST MALL,56278,178.0.1,689181,
a_49503,0,LINK,0,0,CENTER ST PARK & RIDE,56443,178.0.1,691055,
a_49503,0,LINK,0,0,CENTER ST PARK & RIDE,56443,178.0.1,691054,
a_49503,0,LINK,0,0,CENTER ST PARK & RIDE,56443,178.0.1,691057,
